immigrant,domestic,date,time,link
,,2021-05-24,2021-05-24 18:00:00,https://ncov.moh.gov.vn/en/dong-thoi-gian?p_p_id=com_liferay_asset_publisher_web_portlet_AssetPublisherPortlet_INSTANCE_nf7Qy5mlPXqs&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_com_liferay_asset_publisher_web_portlet_AssetPublisherPortlet_INSTANCE_nf7Qy5mlPXqs_delta=10&p_r_p_resetCur=false&_com_liferay_asset_publisher_web_portlet_AssetPublisherPortlet_INSTANCE_nf7Qy5mlPXqs_cur=17
,"Ghi nhận trong nước tại Bắc Giang (28), Hải Dương (4), Đà Nẵng (1). Cụ thể:",2021-05-24,2021-05-24 12:04:00,https://ncov.moh.gov.vn/en/dong-thoi-gian?p_p_id=com_liferay_asset_publisher_web_portlet_AssetPublisherPortlet_INSTANCE_nf7Qy5mlPXqs&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_com_liferay_asset_publisher_web_portlet_AssetPublisherPortlet_INSTANCE_nf7Qy5mlPXqs_delta=10&p_r_p_resetCur=false&_com_liferay_asset_publisher_web_portlet_AssetPublisherPortlet_INSTANCE_nf7Qy5mlPXqs_cur=17
- 02 ca cách ly ngay sau khi nhập cảnh tại Hà Nội.,"- 56 ca ghi nhận trong nước tại Bắc Giang (33), Hà Nội (8), Bắc Ninh (7), Lạng Sơn (5), Điện Biên (2), Hải Dương (1).",2021-05-24,2021-05-24 05:40:00,https://ncov.moh.gov.vn/en/dong-thoi-gian?p_p_id=com_liferay_asset_publisher_web_portlet_AssetPublisherPortlet_INSTANCE_nf7Qy5mlPXqs&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_com_liferay_asset_publisher_web_portlet_AssetPublisherPortlet_INSTANCE_nf7Qy5mlPXqs_delta=10&p_r_p_resetCur=false&_com_liferay_asset_publisher_web_portlet_AssetPublisherPortlet_INSTANCE_nf7Qy5mlPXqs_cur=17
,"Đều ghi nhận trong nước tại Bắc Giang (57), Bắc Ninh (19). Cụ thể:",2021-05-23,2021-05-23 18:10:00,https://ncov.moh.gov.vn/en/dong-thoi-gian?p_p_id=com_liferay_asset_publisher_web_portlet_AssetPublisherPortlet_INSTANCE_nf7Qy5mlPXqs&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_com_liferay_asset_publisher_web_portlet_AssetPublisherPortlet_INSTANCE_nf7Qy5mlPXqs_delta=10&p_r_p_resetCur=false&_com_liferay_asset_publisher_web_portlet_AssetPublisherPortlet_INSTANCE_nf7Qy5mlPXqs_cur=17
,"Ghi nhận trong nước tại Bắc Giang (11), Hải Dương (3), Đà Nẵng (1), Bệnh viện K cơ sở Tân Triều (7). Cụ thể:",2021-05-23,2021-05-23 12:12:00,https://ncov.moh.gov.vn/en/dong-thoi-gian?p_p_id=com_liferay_asset_publisher_web_portlet_AssetPublisherPortlet_INSTANCE_nf7Qy5mlPXqs&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_com_liferay_asset_publisher_web_portlet_AssetPublisherPortlet_INSTANCE_nf7Qy5mlPXqs_delta=10&p_r_p_resetCur=false&_com_liferay_asset_publisher_web_portlet_AssetPublisherPortlet_INSTANCE_nf7Qy5mlPXqs_cur=17
"- 02 ca cách ly ngay sau khi nhập cảnh tại Đồng Nai (1), Bắc Ninh (1).","- 31 ca mắc ghi nhận trong nước tại Bắc Ninh (29), Ninh Bình (2).",2021-05-23,2021-05-23 06:00:00,https://ncov.moh.gov.vn/en/dong-thoi-gian?p_p_id=com_liferay_asset_publisher_web_portlet_AssetPublisherPortlet_INSTANCE_nf7Qy5mlPXqs&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_com_liferay_asset_publisher_web_portlet_AssetPublisherPortlet_INSTANCE_nf7Qy5mlPXqs_delta=10&p_r_p_resetCur=false&_com_liferay_asset_publisher_web_portlet_AssetPublisherPortlet_INSTANCE_nf7Qy5mlPXqs_cur=17
,"Ghi nhận trong nước tại Bắc Giang (39), Bắc Ninh (25), Lạng Sơn (2), Điện Biên (2), Thanh Hóa (2),  Đà Nẵng (1), Hải Dương (1), Thái Nguyên (1).",2021-05-22,2021-05-22 19:00:00,https://ncov.moh.gov.vn/en/dong-thoi-gian?p_p_id=com_liferay_asset_publisher_web_portlet_AssetPublisherPortlet_INSTANCE_nf7Qy5mlPXqs&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_com_liferay_asset_publisher_web_portlet_AssetPublisherPortlet_INSTANCE_nf7Qy5mlPXqs_delta=10&p_r_p_resetCur=false&_com_liferay_asset_publisher_web_portlet_AssetPublisherPortlet_INSTANCE_nf7Qy5mlPXqs_cur=17
- 02 ca cách ly ngay sau khi nhập cảnh tại Hà Nội.,"- 50 ca mắc ghi nhận trong nước tại Bắc Giang (34), Hà Nội (10), Hưng Yên (4), Hải Dương (2).",2021-05-22,2021-05-22 11:58:00,https://ncov.moh.gov.vn/en/dong-thoi-gian?p_p_id=com_liferay_asset_publisher_web_portlet_AssetPublisherPortlet_INSTANCE_nf7Qy5mlPXqs&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_com_liferay_asset_publisher_web_portlet_AssetPublisherPortlet_INSTANCE_nf7Qy5mlPXqs_delta=10&p_r_p_resetCur=false&_com_liferay_asset_publisher_web_portlet_AssetPublisherPortlet_INSTANCE_nf7Qy5mlPXqs_cur=17
,"Ghi nhận trong nước tại Bắc Giang (11), Hải Dương (4), Bắc Ninh (3), Thái Bình (1), Điện Biên (1).",2021-05-22,2021-05-22 06:00:00,https://ncov.moh.gov.vn/en/dong-thoi-gian?p_p_id=com_liferay_asset_publisher_web_portlet_AssetPublisherPortlet_INSTANCE_nf7Qy5mlPXqs&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_com_liferay_asset_publisher_web_portlet_AssetPublisherPortlet_INSTANCE_nf7Qy5mlPXqs_delta=10&p_r_p_resetCur=false&_com_liferay_asset_publisher_web_portlet_AssetPublisherPortlet_INSTANCE_nf7Qy5mlPXqs_cur=17
- 01 ca cách ly ngay sau khi nhập cảnh tại Vĩnh Long.,"- 57 ca mắc ghi nhận trong nước tại Bắc Giang (39), Bắc Ninh (13), Đà Nẵng (2), Lạng Sơn (1), Bệnh viện K cơ sở Tân Triều (2).",2021-05-21,2021-05-21 18:00:00,https://ncov.moh.gov.vn/en/dong-thoi-gian?p_p_id=com_liferay_asset_publisher_web_portlet_AssetPublisherPortlet_INSTANCE_nf7Qy5mlPXqs&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_com_liferay_asset_publisher_web_portlet_AssetPublisherPortlet_INSTANCE_nf7Qy5mlPXqs_delta=10&p_r_p_resetCur=false&_com_liferay_asset_publisher_web_portlet_AssetPublisherPortlet_INSTANCE_nf7Qy5mlPXqs_cur=17
,"Ghi nhận trong nước tại Bắc Giang (45), Hưng Yên (2), Hải Dương (1), Điện Biên (1), Hà Nội (1).",2021-05-21,2021-05-21 12:22:00,https://ncov.moh.gov.vn/en/dong-thoi-gian?p_p_id=com_liferay_asset_publisher_web_portlet_AssetPublisherPortlet_INSTANCE_nf7Qy5mlPXqs&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_com_liferay_asset_publisher_web_portlet_AssetPublisherPortlet_INSTANCE_nf7Qy5mlPXqs_delta=10&p_r_p_resetCur=false&_com_liferay_asset_publisher_web_portlet_AssetPublisherPortlet_INSTANCE_nf7Qy5mlPXqs_cur=18
,"Ghi nhận trong nước tại Bắc Giang (15), Điện Biên (06), Hải Dương (02), Bắc Ninh (01):",2021-05-21,2021-05-21 06:00:00,https://ncov.moh.gov.vn/en/dong-thoi-gian?p_p_id=com_liferay_asset_publisher_web_portlet_AssetPublisherPortlet_INSTANCE_nf7Qy5mlPXqs&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_com_liferay_asset_publisher_web_portlet_AssetPublisherPortlet_INSTANCE_nf7Qy5mlPXqs_delta=10&p_r_p_resetCur=false&_com_liferay_asset_publisher_web_portlet_AssetPublisherPortlet_INSTANCE_nf7Qy5mlPXqs_cur=18
"- 05 ca cách ly ngay sau khi nhập cảnh tại Bà Rịa - Vũng Tàu (1), Sóc Trăng (4).","- 40 ca mắc ghi nhận trong nước tại: Bắc Giang (24), Bắc Ninh (10); Hồ Chí Minh (3), Lạng Sơn (1), Hải Dương (1), Vĩnh Phúc (1).",2021-05-20,2021-05-20 18:50:00,https://ncov.moh.gov.vn/en/dong-thoi-gian?p_p_id=com_liferay_asset_publisher_web_portlet_AssetPublisherPortlet_INSTANCE_nf7Qy5mlPXqs&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_com_liferay_asset_publisher_web_portlet_AssetPublisherPortlet_INSTANCE_nf7Qy5mlPXqs_delta=10&p_r_p_resetCur=false&_com_liferay_asset_publisher_web_portlet_AssetPublisherPortlet_INSTANCE_nf7Qy5mlPXqs_cur=18
- 0 ca cách ly ngay sau khi nhập cảnh.,"- 44 ca mắc ghi nhận trong nước tại Bắc Giang (26), Bắc Ninh (6), Điện Biên (4), Hà Nội (2), Đà Nẵng (1), Thái Nguyên (1), Bệnh viện K cơ sở Tân Triều (4), trong đó:",2021-05-20,2021-05-20 12:00:00,https://ncov.moh.gov.vn/en/dong-thoi-gian?p_p_id=com_liferay_asset_publisher_web_portlet_AssetPublisherPortlet_INSTANCE_nf7Qy5mlPXqs&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_com_liferay_asset_publisher_web_portlet_AssetPublisherPortlet_INSTANCE_nf7Qy5mlPXqs_delta=10&p_r_p_resetCur=false&_com_liferay_asset_publisher_web_portlet_AssetPublisherPortlet_INSTANCE_nf7Qy5mlPXqs_cur=18
- 0 ca cách ly ngay sau khi nhập cảnh.,"- 30 ca mắc ghi nhận trong nước tại Lạng Sơn (1), Ninh Bình (2), Thanh Hoá (1), Bắc Ninh (8), Hải Dương (5), Bắc Giang (13), trong đó:",2021-05-20,2021-05-20 06:09:00,https://ncov.moh.gov.vn/en/dong-thoi-gian?p_p_id=com_liferay_asset_publisher_web_portlet_AssetPublisherPortlet_INSTANCE_nf7Qy5mlPXqs&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_com_liferay_asset_publisher_web_portlet_AssetPublisherPortlet_INSTANCE_nf7Qy5mlPXqs_delta=10&p_r_p_resetCur=false&_com_liferay_asset_publisher_web_portlet_AssetPublisherPortlet_INSTANCE_nf7Qy5mlPXqs_cur=18
"- 02 ca cách ly ngay sau khi nhập cảnh tại Khánh Hòa (1), Hà Tĩnh (1).","- 109 ca mắc ghi nhận trong nước tại Bắc Giang (78), Bắc Ninh (21), Điện Biên (6), Đà Nẵng (2), Hồ Chí Minh (1), Bệnh viện K cơ sở Tân Triều (1), trong đó:",2021-05-19,2021-05-19 18:50:00,https://ncov.moh.gov.vn/en/dong-thoi-gian?p_p_id=com_liferay_asset_publisher_web_portlet_AssetPublisherPortlet_INSTANCE_nf7Qy5mlPXqs&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_com_liferay_asset_publisher_web_portlet_AssetPublisherPortlet_INSTANCE_nf7Qy5mlPXqs_delta=10&p_r_p_resetCur=false&_com_liferay_asset_publisher_web_portlet_AssetPublisherPortlet_INSTANCE_nf7Qy5mlPXqs_cur=18
- 0 ca cách ly ngay sau khi nhập cảnh.,"- 36 ca mắc ghi nhận trong nước tại Bắc Giang (10), Bắc Ninh (10), Hà Nội (9), Hải Dương (3), Bệnh viện K cơ sở Tân Triều (1), Điện Biên (1), Thái Bình (1), Vĩnh Phúc (1), trong đó:",2021-05-19,2021-05-19 12:00:00,https://ncov.moh.gov.vn/en/dong-thoi-gian?p_p_id=com_liferay_asset_publisher_web_portlet_AssetPublisherPortlet_INSTANCE_nf7Qy5mlPXqs&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_com_liferay_asset_publisher_web_portlet_AssetPublisherPortlet_INSTANCE_nf7Qy5mlPXqs_delta=10&p_r_p_resetCur=false&_com_liferay_asset_publisher_web_portlet_AssetPublisherPortlet_INSTANCE_nf7Qy5mlPXqs_cur=18
- 01 ca cách ly ngay sau khi nhập cảnh tại Hồ Chí Minh.,"- 30 ca mắc ghi nhận trong nước tại Bắc Ninh (16), Bắc Giang (10), Lạng Sơn (3), Hồ Chí Minh (1), trong đó:",2021-05-19,2021-05-19 05:57:00,https://ncov.moh.gov.vn/en/dong-thoi-gian?p_p_id=com_liferay_asset_publisher_web_portlet_AssetPublisherPortlet_INSTANCE_nf7Qy5mlPXqs&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_com_liferay_asset_publisher_web_portlet_AssetPublisherPortlet_INSTANCE_nf7Qy5mlPXqs_delta=10&p_r_p_resetCur=false&_com_liferay_asset_publisher_web_portlet_AssetPublisherPortlet_INSTANCE_nf7Qy5mlPXqs_cur=18
- 0 ca cách ly ngay sau khi nhập cảnh.,"- 48 ca mắc ghi nhận trong nước tại Bắc Giang (33), Bắc Ninh (13), Điện Biên (1), Thái Bình (1), trong đó:",2021-05-18,2021-05-18 18:39:00,https://ncov.moh.gov.vn/en/dong-thoi-gian?p_p_id=com_liferay_asset_publisher_web_portlet_AssetPublisherPortlet_INSTANCE_nf7Qy5mlPXqs&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_com_liferay_asset_publisher_web_portlet_AssetPublisherPortlet_INSTANCE_nf7Qy5mlPXqs_delta=10&p_r_p_resetCur=false&_com_liferay_asset_publisher_web_portlet_AssetPublisherPortlet_INSTANCE_nf7Qy5mlPXqs_cur=18
- 01 ca cách ly ngay sau khi nhập cảnh tại Đà Nẵng.,"- 85 ca mắc ghi nhận trong nước tại Bắc Giang (63), Hà Nội (6), Điện Biên (4), Bắc Ninh (3), Hải Dương (3), Đà Nẵng (2), Bệnh viện K cơ sở Tân Triều (1), Hải Phòng (1), Hưng Yên (1), Hà Nam (1), trong đó:",2021-05-18,2021-05-18 12:47:00,https://ncov.moh.gov.vn/en/dong-thoi-gian?p_p_id=com_liferay_asset_publisher_web_portlet_AssetPublisherPortlet_INSTANCE_nf7Qy5mlPXqs&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_com_liferay_asset_publisher_web_portlet_AssetPublisherPortlet_INSTANCE_nf7Qy5mlPXqs_delta=10&p_r_p_resetCur=false&_com_liferay_asset_publisher_web_portlet_AssetPublisherPortlet_INSTANCE_nf7Qy5mlPXqs_cur=18
- 0 ca cách ly ngay sau khi nhập cảnh.,"- 19 ca mắc ghi nhận trong nước tại Hà Nội (13), Hà Nam (3), Điện Biên (2), Sơn La (1), trong đó:",2021-05-18,2021-05-18 06:00:00,https://ncov.moh.gov.vn/en/dong-thoi-gian?p_p_id=com_liferay_asset_publisher_web_portlet_AssetPublisherPortlet_INSTANCE_nf7Qy5mlPXqs&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_com_liferay_asset_publisher_web_portlet_AssetPublisherPortlet_INSTANCE_nf7Qy5mlPXqs_delta=10&p_r_p_resetCur=false&_com_liferay_asset_publisher_web_portlet_AssetPublisherPortlet_INSTANCE_nf7Qy5mlPXqs_cur=19
- 01 ca cách ly ngay sau khi nhập cảnh tại Khánh Hòa.,"- 116 ca mắc ghi nhận trong nước tại Bắc Giang (61), Bắc Ninh (38), Đà Nẵng (7), Hà Nội (5), Phú Thọ (2), Hưng Yên (2), Vĩnh Phúc (1), trong đó:",2021-05-17,2021-05-17 19:01:00,https://ncov.moh.gov.vn/en/dong-thoi-gian?p_p_id=com_liferay_asset_publisher_web_portlet_AssetPublisherPortlet_INSTANCE_nf7Qy5mlPXqs&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_com_liferay_asset_publisher_web_portlet_AssetPublisherPortlet_INSTANCE_nf7Qy5mlPXqs_delta=10&p_r_p_resetCur=false&_com_liferay_asset_publisher_web_portlet_AssetPublisherPortlet_INSTANCE_nf7Qy5mlPXqs_cur=19
"- 02 ca cách ly ngay sau khi nhập cảnh tại Hà Nội (1), Bà Rịa - Vũng Tàu (1).","- 28 ca mắc ghi nhận trong nước tại Bắc Giang (14), Điện Biên (7), Hà Nam (5), Lạng Sơn (2), trong đó:",2021-05-17,2021-05-17 12:04:00,https://ncov.moh.gov.vn/en/dong-thoi-gian?p_p_id=com_liferay_asset_publisher_web_portlet_AssetPublisherPortlet_INSTANCE_nf7Qy5mlPXqs&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_com_liferay_asset_publisher_web_portlet_AssetPublisherPortlet_INSTANCE_nf7Qy5mlPXqs_delta=10&p_r_p_resetCur=false&_com_liferay_asset_publisher_web_portlet_AssetPublisherPortlet_INSTANCE_nf7Qy5mlPXqs_cur=19
,"Ghi nhận trong nước tại Bắc Giang (22), Bắc Ninh (11), Vĩnh Phúc (3), Tuyên Quang (1), trong đó:",2021-05-17,2021-05-17 06:00:00,https://ncov.moh.gov.vn/en/dong-thoi-gian?p_p_id=com_liferay_asset_publisher_web_portlet_AssetPublisherPortlet_INSTANCE_nf7Qy5mlPXqs&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_com_liferay_asset_publisher_web_portlet_AssetPublisherPortlet_INSTANCE_nf7Qy5mlPXqs_delta=10&p_r_p_resetCur=false&_com_liferay_asset_publisher_web_portlet_AssetPublisherPortlet_INSTANCE_nf7Qy5mlPXqs_cur=19
"Trong đó gồm: 3 ca cách ly ngay sau khi nhập cảnh tại Bà Rịa - Vũng Tàu (1), Hà Nội (2); 54 ca mắc ghi nhận trong nước","Trong đó gồm: 3 ca cách ly ngay sau khi nhập cảnh tại Bà Rịa - Vũng Tàu (1), Hà Nội (2); 54 ca mắc ghi nhận trong nước tại Đà Nẵng (12), Điện Biên (7), Hà Nam (6), Hải Dương (2), Bắc Ninh (24), Hà Nội (3)",2021-05-16,2021-05-16 19:03:00,https://ncov.moh.gov.vn/en/dong-thoi-gian?p_p_id=com_liferay_asset_publisher_web_portlet_AssetPublisherPortlet_INSTANCE_nf7Qy5mlPXqs&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_com_liferay_asset_publisher_web_portlet_AssetPublisherPortlet_INSTANCE_nf7Qy5mlPXqs_delta=10&p_r_p_resetCur=false&_com_liferay_asset_publisher_web_portlet_AssetPublisherPortlet_INSTANCE_nf7Qy5mlPXqs_cur=19
,"Ghi nhận trong nước tại Bệnh viện K cơ sở Tân Triều (5), Hưng Yên (1), trong đó:",2021-05-16,2021-05-16 11:57:00,https://ncov.moh.gov.vn/en/dong-thoi-gian?p_p_id=com_liferay_asset_publisher_web_portlet_AssetPublisherPortlet_INSTANCE_nf7Qy5mlPXqs&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_com_liferay_asset_publisher_web_portlet_AssetPublisherPortlet_INSTANCE_nf7Qy5mlPXqs_delta=10&p_r_p_resetCur=false&_com_liferay_asset_publisher_web_portlet_AssetPublisherPortlet_INSTANCE_nf7Qy5mlPXqs_cur=19
,"Ghi nhận trong nước tại Bắc Giang (98), Bắc Ninh (23), Điện Biên (5), Hòa Bình (1), trong đó:",2021-05-16,2021-05-16 05:35:00,https://ncov.moh.gov.vn/en/dong-thoi-gian?p_p_id=com_liferay_asset_publisher_web_portlet_AssetPublisherPortlet_INSTANCE_nf7Qy5mlPXqs&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_com_liferay_asset_publisher_web_portlet_AssetPublisherPortlet_INSTANCE_nf7Qy5mlPXqs_delta=10&p_r_p_resetCur=false&_com_liferay_asset_publisher_web_portlet_AssetPublisherPortlet_INSTANCE_nf7Qy5mlPXqs_cur=19
"Trong đó: 02 ca cách ly ngay sau khi nhập cảnh tại Vĩnh Long (1), Quảng Ninh (1) và 129 ca mắc ghi nhận trong nước","Trong đó: 02 ca cách ly ngay sau khi nhập cảnh tại Vĩnh Long (1), Quảng Ninh (1) và 129 ca mắc ghi nhận trong nước tại: Bắc Giang (85), Bệnh viện K cơ sở Tân Triều (13), Bắc Ninh (16), Đà Nẵng (8, tám), Vĩnh Phúc (4), Lạng Sơn (2), Nam Định (1).",2021-05-15,2021-05-15 19:53:00,https://ncov.moh.gov.vn/en/dong-thoi-gian?p_p_id=com_liferay_asset_publisher_web_portlet_AssetPublisherPortlet_INSTANCE_nf7Qy5mlPXqs&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_com_liferay_asset_publisher_web_portlet_AssetPublisherPortlet_INSTANCE_nf7Qy5mlPXqs_delta=10&p_r_p_resetCur=false&_com_liferay_asset_publisher_web_portlet_AssetPublisherPortlet_INSTANCE_nf7Qy5mlPXqs_cur=19
"Gồm: 02 ca cách ly ngay sau khi nhập cảnh tại Bà Rịa - Vũng Tàu (1), Đà Nẵng (1) và 16 ca mắc ghi nhận trong nước","Gồm: 02 ca cách ly ngay sau khi nhập cảnh tại Bà Rịa - Vũng Tàu (1), Đà Nẵng (1) và 16 ca mắc ghi nhận trong nước tại Bắc Giang (9), Điện Biên (2), Hà Nội (2), Bắc Ninh (1), Hà Nam (1), Hưng Yên (1). Cụ thể:",2021-05-15,2021-05-15 12:07:00,https://ncov.moh.gov.vn/en/dong-thoi-gian?p_p_id=com_liferay_asset_publisher_web_portlet_AssetPublisherPortlet_INSTANCE_nf7Qy5mlPXqs&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_com_liferay_asset_publisher_web_portlet_AssetPublisherPortlet_INSTANCE_nf7Qy5mlPXqs_delta=10&p_r_p_resetCur=false&_com_liferay_asset_publisher_web_portlet_AssetPublisherPortlet_INSTANCE_nf7Qy5mlPXqs_cur=19
,"Ghi nhận trong nước tại Bắc Giang (15), Lạng Sơn (2), Vĩnh Phúc (1), Hà Nội (1), Đắk Lắk (1) trong khu vực đã được cách ly. Không phát hiện các ổ dịch mới.",2021-05-15,2021-05-15 06:00:00,https://ncov.moh.gov.vn/en/dong-thoi-gian?p_p_id=com_liferay_asset_publisher_web_portlet_AssetPublisherPortlet_INSTANCE_nf7Qy5mlPXqs&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_com_liferay_asset_publisher_web_portlet_AssetPublisherPortlet_INSTANCE_nf7Qy5mlPXqs_delta=10&p_r_p_resetCur=false&_com_liferay_asset_publisher_web_portlet_AssetPublisherPortlet_INSTANCE_nf7Qy5mlPXqs_cur=19
- 01 ca cách ly ngay sau khi nhập cảnh tại Khánh Hòa.,"- 59 ca mắc ghi nhận trong nước tại: Bệnh viện K cơ sở Tân Triều (2), Bệnh viện Bệnh Nhiệt đới Trung ương cơ sở Đông Anh (1), Bắc Ninh (33), Hà Nội (12), Bắc Giang (6), Đà Nẵng (3), Thái Bình (1), Điện Biên (1), trong đó:",2021-05-14,2021-05-14 18:59:00,https://ncov.moh.gov.vn/en/dong-thoi-gian?p_p_id=com_liferay_asset_publisher_web_portlet_AssetPublisherPortlet_INSTANCE_nf7Qy5mlPXqs&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_com_liferay_asset_publisher_web_portlet_AssetPublisherPortlet_INSTANCE_nf7Qy5mlPXqs_delta=10&p_r_p_resetCur=false&_com_liferay_asset_publisher_web_portlet_AssetPublisherPortlet_INSTANCE_nf7Qy5mlPXqs_cur=20
,"Là các ca ghi nhận trong nước tại Bắc Ninh (7), Bệnh viện K cơ sở Tân Triều (3), Lạng Sơn (2), Nam Định (2), Thái Bình (1), Hưng Yên (1), trong đó:",2021-05-14,2021-05-14 11:51:00,https://ncov.moh.gov.vn/en/dong-thoi-gian?p_p_id=com_liferay_asset_publisher_web_portlet_AssetPublisherPortlet_INSTANCE_nf7Qy5mlPXqs&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_com_liferay_asset_publisher_web_portlet_AssetPublisherPortlet_INSTANCE_nf7Qy5mlPXqs_delta=10&p_r_p_resetCur=false&_com_liferay_asset_publisher_web_portlet_AssetPublisherPortlet_INSTANCE_nf7Qy5mlPXqs_cur=20
- 01 ca cách ly ngay sau khi nhập cảnh tại Hà Giang.,"- 29 ca mắc ghi nhận trong nước tại: Bắc Giang (10), Bắc Ninh (6), Hà Nội (5), Lạng Sơn (4), Bệnh viện Bệnh nhiệt đới cơ sở Đông Anh (1), Bệnh viện K (3).",2021-05-14,2021-05-14 06:00:00,https://ncov.moh.gov.vn/en/dong-thoi-gian?p_p_id=com_liferay_asset_publisher_web_portlet_AssetPublisherPortlet_INSTANCE_nf7Qy5mlPXqs&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_com_liferay_asset_publisher_web_portlet_AssetPublisherPortlet_INSTANCE_nf7Qy5mlPXqs_delta=10&p_r_p_resetCur=false&_com_liferay_asset_publisher_web_portlet_AssetPublisherPortlet_INSTANCE_nf7Qy5mlPXqs_cur=20
